artist,title,id,H_or_N,cluster
Burak Yeter,Tuesday (feat. Danelle Sandoval),spotify:track:7EVk9tRb6beJLTHrg6AkY9,N,2
Sia,Cheap Thrills (feat. Sean Paul),spotify:track:2ONIJ40u0Attbm3miIIpNO,N,1
OneRepublic,Wherever I Go,spotify:track:7kftK4n15rl1wbpfjSq2Tk,N,2
Rihanna,Work,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,N,5
Coldplay,Hymn for the Weekend,spotify:track:6s3GEN8wK0OMzzzZbXj0fu,N,4
Justin Bieber,Sorry,spotify:track:09CtPGIpYB4BrO8qb1RGsF,N,4
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",spotify:track:1WkMMavIMc4JZ8cfMmxHkI,N,4
WILLOW,Wait a Minute!,spotify:track:0y60itmpH0aPKsFiGxmtnh,N,4
Desiigner,Tiimmy Turner,spotify:track:3NJG6vMH1ZsectZkocMEm0,N,2
G-Eazy,"Me, Myself & I",spotify:track:40YcuQysJ0KlGQTeGUosTC,N,4
David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),spotify:track:46NBoIAHrmR7qcUGCIFEjR,N,2
Astrid S,Hurts So Good,spotify:track:46u5B2WN4wryYLZuMAOmI4,N,2
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",spotify:track:4dASQiO1Eoo3RJvt74FtXB,N,0
Twenty One Pilots,Heathens,spotify:track:6i0V12jOa3mr6uu4WYhUBr,N,5
Future,Low Life (feat. The Weeknd),spotify:track:7EiZI6JVHllARrX9PUvAdX,N,5
Galantis,No Money,spotify:track:6M6Tk58pQvABy6ru66dY3d,N,0
The Chainsmokers,Don't Let Me Down,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,N,2
Tinie Tempah,Girls Like (feat. Zara Larsson),spotify:track:5BOZ4skcMubA0R6RD4zf64,N,4
Alok,Hear Me Now,spotify:track:39cmB3ZoTOLwOTq7tMNqKa,N,5
Jon Bellion,All Time Low,spotify:track:0SuLAslEMFZAXf0SwY7syi,N,4
Cheat Codes,Sex,spotify:track:10iTEeb8hoM5jBGh0OxBOO,N,1
Meghan Trainor,NO,spotify:track:0QHEIqNKsMoOY5urbzN48u,N,2
Dua Lipa,Hotter Than Hell,spotify:track:5eTNdkstwKaNahHf41fJ9u,N,4
Martin Garrix,In the Name of Love,spotify:track:23L5CiUhw2jV1OIMwthR3S,N,0
Alan Walker,Faded,spotify:track:7gHs73wELdeycvS48JfIos,N,2
Tove Lo,Cool Girl,spotify:track:14OxJlLdcHNpgsm4DRwDOB,N,2
DJ Snake,Let Me Love You,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,N,2
Calvin Harris,This Is What You Came For (feat. Rihanna),spotify:track:0azC730Exh71aQlOt9Zj3y,N,2
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,spotify:track:0vbtURX4qv1l7besfwmnD8,N,2
Kevin Gates,2 Phones,spotify:track:0wdKiSBUT7aZkXUIdJWcwC,N,1
Rihanna,Needed Me,spotify:track:4pAl7FkDMNBsjykPXo91B3,N,1
Ariana Grande,Side To Side,spotify:track:43bCmCI0nSgcT7QdMXY6LV,N,1
Marshmello,Alone,spotify:track:3MEYFivt6bilQ9q9mFWZ4g,N,4
Shawn Mendes,I Know What You Did Last Summer,spotify:track:2GyA33q5rti5IxkMQemRDH,N,2
Selena Gomez,Same Old Love,spotify:track:1BZG99C7Co1r6QUC3zaS59,N,2
Calvin Harris,My Way,spotify:track:3qppdX325WO677KrczGZrv,N,2
Fitz and The Tantrums,HandClap,spotify:track:4TLUHLEcNt6KxXnlPD10Zk,N,2
Twenty One Pilots,Ride,spotify:track:2Z8WuEywRWYTKe1NybPQEW,N,2
Flo Rida,My House,spotify:track:6Knv6wdA0luoMUuuoYi2i1,N,2
Ariana Grande,Dangerous Woman,spotify:track:6RUhbFEhrvGISaQ8u2j2JN,N,0
Anne-Marie,Alarm,spotify:track:572xshmOviSGH70oPYMCZV,N,1
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),spotify:track:37FXw5QGFN7uwwsLy8uAc0,N,5
AlunaGeorge,I'm In Control,spotify:track:6SLTPbDxDYR0uSMTT7gSb7,N,2
Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),spotify:track:5adqS3stLaSPAEOszOnpXG,N,2
MNEK,Never Forget You,spotify:track:6hmhG1b4LEyNuashVvuIAo,N,4
Mike Perry,The Ocean (feat. Shy Martin),spotify:track:1ZbcW97OwARYK2cCrUwtWJ,N,2
Drake,Hotline Bling,spotify:track:0WFryfbNKPXVtVQlz5dZ8H,N,4
Ariana Grande,Into You,spotify:track:63y6xWR4gXz7bnUGOk8iI6,N,5
Shawn Mendes,Treat You Better,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,N,0
Tory Lanez,Say It,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,N,4
Coldplay,Adventure of a Lifetime,spotify:track:69uxyAqqPIsUyTO8txoP2M,N,0
Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,spotify:track:5D1swG82nVVngZLHOLbe0V,N,2
SAYGRACE,You Don't Own Me (feat. G-Eazy),spotify:track:2CpH1L4CUR47RARB3PgY1l,N,2
X Ambassadors,Renegades,spotify:track:0fYVliAYKHuPmECRs1pbRf,N,2
DNCE,Cake By The Ocean,spotify:track:3R4jodloIlJ3GQffZtxlDI,N,2
99 Souls,The Girl Is Mine,spotify:track:1zbTIdIbLYlXjtOqlHALh4,N,2
Illy,Papercuts (feat. Vera Blue),spotify:track:1I95liM3akfvKNP8TWnzP2,N,5
Kiiara,Gold,spotify:track:7yNX3ZFBWZoR52pbeU4Mcl,N,1
Kygo,Stole the Show,spotify:track:4YsIhDNpTwwgucD5jQdil4,N,4
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),spotify:track:4tCtwWceOPWzenK2HAIJSb,N,2
Drake,Pop Style,spotify:track:5mPSyjLatqB00IkPqRlbTE,N,5
ZAYN,PILLOWTALK,spotify:track:0PDUDa38GO8lMxLCRc4lL1,N,0
Alessia Cara,Here,spotify:track:5zUQZjVB6bfewBXWqsP9PY,N,1
DJ Snake,Middle,spotify:track:0g5EKLgdKvNlln7TNqBByK,N,2
Sigala,Sweet Lovin' - Radio Edit,spotify:track:1qp0ptMXNg9hqLH8sk7cc2,N,1
Drake,Jumpman,spotify:track:27GmP9AWRs744SzKcpJsTZ,N,0
Charlie Puth,Dangerously,spotify:track:0KoF2zok832hPf6AGnecCv,N,2
Nick Jonas,Close,spotify:track:3lSDIJ2abCrOdDJ6pshUap,N,2
Jonas Blue,Perfect Strangers,spotify:track:3P3pw6C19j31Rnzgo3JG7o,N,2
Major Lazer,Cold Water (feat. Justin Bieber & MØ),spotify:track:7zsXy7vlHdItvUSH8EwQss,N,4
The Chainsmokers,Roses,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,N,0
Tory Lanez,LUV,spotify:track:0RBw4ODUQPO4cuAOZtBGga,N,2
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",spotify:track:7K5dzhGda2vRTaAWYI3hrb,N,4
Bryson Tiller,Don't,spotify:track:5QDGKcQLqOJvoiu8eScEaM,N,1
Steve Aoki,Just Hold On,spotify:track:27zK2lkAiqFw7y113I94H5,N,2
Clean Bandit,Tears (feat. Louisa Johnson),spotify:track:7py16W5fWYLFFS6BElKAjn,N,1
Jonas Blue,Fast Car,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,N,4
Flume,Never Be Like You,spotify:track:5WI2ltQIdwgzf1SNE76JyR,N,1
Bastille,Good Grief,spotify:track:5dSFlPDHjAuYU1apyrRgqV,N,1
Sia,The Greatest (feat. Kendrick Lamar),spotify:track:7xHWNBFm6ObGEQPaUxHuKO,N,5
PARTYNEXTDOOR,Not Nice,spotify:track:5fEB6ZmVkg63GZg9qO86jh,N,2
Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",spotify:track:7vRriwrloYVaoAe3a9wJHe,N,2
Hilltop Hoods,1955,spotify:track:6oSmp7qnvAxUXeUKhl67a6,N,4
Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),spotify:track:7nD9nN3jord9wWcfW3Gkcm,N,1
Daya,"Sit Still, Look Pretty",spotify:track:4nV9skHsysxGxoTpYoigIf,N,4
Kent Jones,Don't Mind,spotify:track:5c6vPEx6QTUTjmLiza1bpy,N,4
Flume,Say It,spotify:track:5aOpzm8W8zysk4asB9hxJw,N,1
Bryson Tiller,Exchange,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,N,0
MØ,Final Song,spotify:track:4zn35SdCyub8tLL3ZHDgTP,N,1
Beyoncé,Sorry,spotify:track:0lnIJmgcUpEpe4AZACjayW,N,2
Little Mix,Shout Out to My Ex,spotify:track:0ErK6K0kYr0Ow2RkPMhmMs,N,2
The Lumineers,Ophelia,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,N,5
Frank Ocean,Pink + White,spotify:track:0fF9YHMCuv1mAQv4z5SU7L,N,4
Drake,Too Good,spotify:track:3BtuIIrQlkujKPuWF2B85z,N,1
Ed Sheeran,Shape of You,spotify:track:1KqvRRQd3lfM0pAlkGPrgD,N,1
Sean Paul,No Lie,spotify:track:48QmG1dfvMuYLxMPt7KSRA,N,2
Luis Fonsi,Despacito (Featuring Daddy Yankee),spotify:track:6habFhsOp2NvshLv26DqMb,N,1
Sam Smith,Too Good At Goodbyes,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,N,1
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),spotify:track:2hrUO4drrO63i7FYbCLBl2,N,1
Camila Cabello,Havana (feat. Young Thug),spotify:track:1rfofaqEpACxVEHIZBJe6W,N,4
Imagine Dragons,Thunder,spotify:track:7ER7vcy7u2ajg5IV45WBFw,N,2
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),spotify:track:1nueTG77MzNkJTKQ0ZdGzT,N,2
The Chainsmokers,Something Just Like This,spotify:track:6RUKPb4LETWmmr3iAEQktW,N,4
Ed Sheeran,Perfect,spotify:track:0tgVpDi06FyKpA1z0VMD4v,N,2
MGMT,Little Dark Age,spotify:track:2Y0iGXY6m6immVb2ktbseM,N,1
Travis Scott,goosebumps,spotify:track:6gBFPUFcJLzWGx4lenP6h2,N,2
Billie Eilish,Bored,spotify:track:04sN26COy28wTXYj3dMoiZ,N,4
Future,Mask Off,spotify:track:0VgkVdmE4gld66l8iyGjgx,N,2
G-Eazy,Him & I,spotify:track:5k38wzpLb15YgncyWdTZE4,N,2
Maroon 5,Cold (feat. Future),spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr,N,2
Rae Sremmurd,Swang,spotify:track:6mapJIPnQ23RTAevUoE0DL,N,1
Lil Peep,Save That Shit,spotify:track:64PgpLHuQK3UJ5qZ875Vei,N,4
A$AP Ferg,Plain Jane,spotify:track:4dVpf9jZjcORqGTLUaeYj9,N,2
French Montana,Unforgettable,spotify:track:4KEPdMCp6YHrG57dHq0Miy,N,2
21 Savage,Bank Account,spotify:track:5eqK0tbzUPo2SoeZsov04s,N,4
Axwell /\ Ingrosso,More Than You Know,spotify:track:6h5PAsRni4IRlxWr6uDPTP,N,4
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,spotify:track:3e7sxremeOE3wTySiOhGiP,N,4
J Balvin,Mi Gente,spotify:track:7COfe3P7KgfwDwIRB8LIDw,N,0
Jax Jones,You Don't Know Me - Radio Edit,spotify:track:4DJORZgsbqnEJ4f4B9TBGV,N,2
Rae Sremmurd,Black Beatles,spotify:track:6fujklziTHa8uoM5OQSfIo,N,1
Zara Larsson,Ain't My Fault,spotify:track:0ADG9OgdVTL7fgREP75BrZ,N,0
Travis Scott,BUTTERFLY EFFECT,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,N,2
Ayo & Teo,Rolex,spotify:track:0pSBuHjILhNEo55xK1zrRt,N,4
Lil Uzi Vert,XO Tour Llif3,spotify:track:7GX5flRQZVHRAGd6B4TmDO,N,2
Imagine Dragons,Whatever It Takes,spotify:track:6Qn5zhYkTa37e91HC1D7lb,N,2
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),spotify:track:5uDASfU19gDxSjW8cnCaBp,N,5
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),spotify:track:6kex4EBAj0WHXDKZMEJaaF,N,2
G-Eazy,No Limit,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,N,4
Playboi Carti,Magnolia,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,N,4
Chord Overstreet,Hold On,spotify:track:5vjLSffimiIP26QG5WcN2K,N,1
Jax Jones,Breathe,spotify:track:4Vbz3osCh6DwHYv5gVv5H2,N,4
Imagine Dragons,Believer,spotify:track:0pqnGHJpmpxLKifKRmU6WP,N,4
Natti Natasha,Criminal,spotify:track:0HFDre9WKvyi6U4Yk4uT1F,N,5
Kendrick Lamar,HUMBLE.,spotify:track:65ES1qwOB577ZnTkizMXJJ,N,4
Selena Gomez,Fetish (feat. Gucci Mane),spotify:track:4lnAN2S1fcI0SjxEbksZVr,N,2
Charlie Puth,Attention,spotify:track:5cF0dROlMOK5uNZtivgu50,N,4
Big Shaq,Man's Not Hot,spotify:track:6X5OFBbrsHRsyO1zP7udgr,N,4
Anne-Marie,Ciao Adios,spotify:track:01BC4Xj5tfsfV8DLDrma7q,N,4
Rag'n'Bone Man,Human,spotify:track:58zsLZPvfflaiIbNWoA22O,N,2
blackbear,do re mi,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,N,4
Lil Pump,Gucci Gang,spotify:track:43ZyHQITOjhciSUUNPVRHc,N,2
Taylor Swift,Look What You Made Me Do,spotify:track:7t1lBIr3WIEtqQEOdZFMUf,N,4
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),spotify:track:7nKBxz47S9SD79N086fuhn,N,4
Kodak Black,Tunnel Vision,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,N,4
Kendrick Lamar,DNA.,spotify:track:6HZILIRieu8S0iqY8kIKhj,N,0
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),spotify:track:40x8vMUHIjqd2A5EtHEvAb,N,4
XXXTENTACION,Jocelyn Flores,spotify:track:7m9OqQk4RVRkw9JJdeAw96,N,2
Migos,Bad and Boujee (feat. Lil Uzi Vert),spotify:track:0M9ydKzuF3oZTfYYPfaGX1,N,4
Yo Gotti,Rake It Up (feat. Nicki Minaj),spotify:track:4knL4iPxPOZjQzTUlELGSY,N,5
Martin Garrix,Scared to Be Lonely,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,N,5
Jonas Blue,Mama,spotify:track:7jEyX4bqaCSdMN4D4JNnVj,N,2
Martin Jensen,Solo Dance,spotify:track:3R6dPfF2yBO8mHySW1XDAa,N,2
Taylor Swift,...Ready For It?,spotify:track:2yLa0QULdQr0qAIvVwN6B5,N,0
David Guetta,2U (feat. Justin Bieber),spotify:track:61WR5FfGNLJxpLsAc61qWQ,N,5
Migos,Slippery (feat. Gucci Mane),spotify:track:0M9ydKzuF3oZTfYYPfaGX1,N,0
Shawn Mendes,There's Nothing Holdin' Me Back,spotify:track:7JJmb5XwzOO8jgpou264Ml,N,4
G-Eazy,Good Life (with G-Eazy & Kehlani),spotify:track:1Eck97uRMlprKOOJN9oO1E,N,2
The Vamps,All Night,spotify:track:1gk5o5yEXAsHeXMJoavmh3,N,4
Dua Lipa,New Rules,spotify:track:2ekn2ttSfGqwhhate0LSR0,N,1
Cardi B,Bodak Yellow,spotify:track:6KBYefIoo7KydImq1uUQlL,N,4
Rag'n'Bone Man,Skin,spotify:track:6y2Kaz9QI01XBKJ8mTb7Pf,N,1
Zara Larsson,I Would Like,spotify:track:4Q4jmPHwu0wrJvqrld0FQ6,N,0
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),spotify:track:45XhKYRRkyeqoW3teSOkCM,N,4
Post Malone,Congratulations,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,N,5
Avicii,Without You (feat. Sandro Cavazza),spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,N,1
Clean Bandit,Symphony (feat. Zara Larsson),spotify:track:72gv4zhNvRVdQA0eOenCal,N,2
Katy Perry,Chained To The Rhythm,spotify:track:7qvxFz3JodM0A7xEM7k3YD,N,2
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),spotify:track:1lItf5ZXJc1by9SbPeljFd,N,2
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",spotify:track:5bcTCxgc7xVfSaMV3RuVke,N,4
Migos,T-Shirt,spotify:track:1rkfJLgTlB6XYNjgZ0sVaK,N,5
OneRepublic,Rich Love (with Seeb),spotify:track:7dOeiXeTSfA1ixaYmQcWu7,N,1
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,spotify:track:1NDxZ7cFAo481dtYWdrUnR,N,0
Macklemore,Glorious (feat. Skylar Grey),spotify:track:2uCLhG4UKRErEUpjsXBaeD,N,2
Hayden James,NUMB,spotify:track:0LOuhyBqfn1diyqKIsCbOJ,N,2
Liam Payne,Strip That Down,spotify:track:29JrmE89KgRyCxBIzq2Ocw,N,1
Drake,Passionfruit,spotify:track:3c9LSxnx0AXdsXiewstFC1,N,2
Justin Bieber,Friends (with BloodPop®),spotify:track:7iNIg7XDEaYECfWD5dJ9Va,N,2
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",spotify:track:2y5aJvzXhHPA94U5GFAcXe,N,2
Alessia Cara,Scars To Your Beautiful,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,N,1
2 Chainz,It's A Vibe,spotify:track:3WSajuoPVoIdUkFkVk7Yh3,N,2
Starley,Call on Me - Ryan Riback Remix,spotify:track:2L6orAlH8tBhiFTumIfMyF,N,2
AJR,Weak,spotify:track:2sVcBaVtBPM9vIFk1Jnbw8,N,4
Lana Del Rey,Lust for Life (with The Weeknd),spotify:track:0mt02gJ425Xjm7c3jYkOBn,N,2
CNCO,Reggaetón Lento (Remix),spotify:track:58gqyeFXhOttZW3yetJGPN,N,4
The Vamps,Middle Of The Night,spotify:track:74vs7PD7iG2GnWUGnb8Yuq,N,4
The Weeknd,I Feel It Coming,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,N,5
The Chainsmokers,Paris,spotify:track:72jbDTw1piOOj770jWNeaG,N,0
Big Sean,Bounce Back,spotify:track:0SGkqnVQo9KPytSri1H6cF,N,5
Shawn Mendes,Mercy,spotify:track:0AS63m1wHv9n4VVRizK6Hc,N,2
Avicii,Lonely Together (feat. Rita Ora),spotify:track:75NhhYjHO43mvZgYtnXgti,N,4
Cheat Codes,No Promises (feat. Demi Lovato),spotify:track:5lNuqFVMca4vPupY10cH0J,N,4
Bruno Mars,24K Magic,spotify:track:6b8Be6ljOzmkOmFslEb23P,N,4
Lorde,Homemade Dynamite - REMIX,spotify:track:7rdUtXasA973gmrr2Xxh3E,N,4
Kygo,It Ain't Me (with Selena Gomez),spotify:track:12GEpg2XOPyqk03JZEZnJs,N,1
Drake,God's Plan,spotify:track:5t9KtCfnu8wQui1G6IqqBR,N,4
Post Malone,rockstar (feat. 21 Savage),spotify:track:0e7ipj03S05BNilyu5bRzt,N,4
Offset,Ric Flair Drip (with Metro Boomin),spotify:track:2Gk6fi0dqt91NKvlzGsmm7,N,2
G-Eazy,Him & I (with Halsey),spotify:track:5k38wzpLb15YgncyWdTZE4,N,5
Dynoro,In My Mind,spotify:track:2W779g2UrRZtVdf3FcEOO1,N,5
Juice WRLD,Lucid Dreams,spotify:track:285pBltuF7vW8TeWk8hdRR,N,2
Zedd,The Middle,spotify:track:09IStsImFySgyp0pIQdqAc,N,1
Marshmello,FRIENDS,spotify:track:08bNPGLD8AhKpnnERrAc6G,N,4
Cardi B,I Like It,spotify:track:58q2HKrzhC3ozto2nDdN4z,N,4
XXXTENTACION,Moonlight,spotify:track:0JP9xo3adEtGSdUEISiszL,N,2
Ariana Grande,no tears left to cry,spotify:track:32VSdGCv8wkAjUkVha9YBf,N,4
Sheck Wes,Mo Bamba,spotify:track:1xzBco0xcoJEDXktl7Jxrr,N,2
Calvin Harris,One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,N,1
Tyga,Taste (feat. Offset),spotify:track:5IaHrVsrferBYDm0bDyABy,N,1
Travis Scott,SICKO MODE,spotify:track:2xLMifQCjDGFmkHkpNLD9h,N,4
Imagine Dragons,Natural,spotify:track:2FY7b99s15jUprqC0M5NCT,N,5
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,N,2
Marshmello,Spotlight,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,N,1
The Weeknd,Pray For Me (with Kendrick Lamar),spotify:track:6huNf4dutXRjJyGn7f5BPS,N,1
Billie Eilish,lovely (with Khalid),spotify:track:0u2P5u6lvoDfwTYjAADbn4,N,4
Migos,Walk It Talk It,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,N,1
Clean Bandit,Solo (feat. Demi Lovato),spotify:track:3NuK5xMlSlB6K2Qp16zf3h,N,2
Drake,Nonstop,spotify:track:0TlLq3lA83rQOYtrqBqSct,N,5
6ix9ine,FEFE,spotify:track:023jbXMJej6ppGNnKbLZPM,N,5
The Weeknd,Call Out My Name,spotify:track:09mEdoA6zrmBPgTEN5qXmN,N,4
Nio Garcia,Te Boté - Remix,spotify:track:4X5V0XWXYbjlq4yBuPiYfA,N,4
Migos,MotorSport,spotify:track:4wFjTWCunQFKtukqrNijEt,N,2
Nicky Jam,X,spotify:track:5YUyW9opqNsMSEzzecZih1,N,5
XXXTENTACION,SAD!,spotify:track:3ee8Jmje8o58CHK66QrVC2,N,2
Becky G,Sin Pijama,spotify:track:62vDrkBEyJYEOFj1ScBqM7,N,0
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",spotify:track:0OI7AFifLSoGzpb8bdBLLV,N,1
6ix9ine,GUMMO,spotify:track:2HBtd9MYDd2xDVu8Zc6pwt,N,4
Jax Jones,Breathe,spotify:track:4Vbz3osCh6DwHYv5gVv5H2,N,2
The Chainsmokers,Sick Boy,spotify:track:58kZ9spgxmlEznXGu6FPdQ,N,5
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",spotify:track:51rXHuKN8Loc4sUlKPODgH,N,0
Rich The Kid,Plug Walk,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,N,4
Kendrick Lamar,All The Stars (with SZA),spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,N,1
Logic,Everyday,spotify:track:4EAV2cKiqKP5UPZmY6dejk,N,4
Jason Derulo,Tip Toe (feat. French Montana),spotify:track:2z4pcBLQXF2BXKFvd0BuB6,N,2
Ariana Grande,God is a woman,spotify:track:5OCJzvD7sykQEKHH7qAC3C,N,2
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,spotify:track:1BuZAIO8WZpavWVbbq3Lci,N,4
EO,German,spotify:track:0mL7tdtQvCzBqqmin4qYPf,N,0
Dennis Lloyd,Nevermind,spotify:track:63SevszngYpZOwf63o61K4,N,1
girl in red,we fell in love in october,spotify:track:6IPwKM3fUUzlElbvKw2sKl,N,5
Selena Gomez,Wolves,spotify:track:0tBbt8CrmxbjRP0pueQkyU,N,3
Tiësto,Jackie Chan,spotify:track:4vvnuJlgBeNVwq3TNmLMNX,N,5
Tom Walker,Leave a Light On,spotify:track:4iVVU8DyQvOVsKafv3KWIF,N,2
Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",spotify:track:737gzPI5VAmgUGWiJ9yXuu,N,2
Marshmello,Silence,spotify:track:7vGuf3Y35N4wmASOKLUVVU,N,2
5 Seconds of Summer,Youngblood,spotify:track:2iUXsYOEPhVqEBwsqP70rE,N,5
Loud Luxury,Body (feat. brando),spotify:track:21RzyxY3EFaxVy6K4RqaU9,N,2
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),spotify:track:66xn6tB8s3l8uhj02OGneE,N,1
NF,Let You Down,spotify:track:52okn5MNA47tk87PeZJLEL,N,2
XXXTENTACION,changes,spotify:track:7AFASza1mXqntmGtbxXprO,N,5
Maluma,Corazón (feat. Nego do Borel),spotify:track:2XvnlQhQk7gcMMBFTAraiQ,N,5
Cardi B,Bodak Yellow,spotify:track:6KBYefIoo7KydImq1uUQlL,N,4
Lil Baby,Yes Indeed,spotify:track:6vN77lE9LK6HP2DewaN6HZ,N,5
Jonas Blue,Rise,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,N,2
David Guetta,Flames,spotify:track:33IOhptvC2Qoy2UhjiHXLV,N,5
Ozuna,Vaina Loca,spotify:track:48zFZh27QU5qsrBjn4C2FA,N,0
Charlie Puth,How Long,spotify:track:6wmAHw1szh5RCKSRjiXhPe,N,5
Post Malone,Better Now,spotify:track:7dt6x5M1jzdTEt8oCbisTK,N,4
BlocBoy JB,Look Alive (feat. Drake),spotify:track:6HJ34Zyw6bg8yGm28AxLXf,N,0
Eminem,River (feat. Ed Sheeran),spotify:track:1cS0TgbR263ey9jn0MwD2s,N,1
Marshmello,Happier,spotify:track:7BqHUALzNBTanL6OvsqmC1,N,1
Dean Lewis,Be Alright,spotify:track:3EPXxR3ImUwfayaurPi3cm,N,2
Charlie Puth,Done for Me (feat. Kehlani),spotify:track:1lsBTdE6MGsKeZCD6llNu7,N,5
Migos,Stir Fry,spotify:track:2UVbBKQOdFAekPTRsnkzcf,N,1
YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,N,4
Drake,In My Feelings,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,N,2
B Young,Jumanji,spotify:track:4PzsYXrHh4r2BxtpNjtvoF,N,0
Charlie Puth,The Way I Am,spotify:track:6qNALlmZa1ESnCxJmXE1K9,N,1
Reik,Me Niego (feat. Ozuna & Wisin),spotify:track:0lPXFrKyl8HkdQ2E6NmNja,N,4
benny blanco,Eastside (with Halsey & Khalid),spotify:track:7FGq80cy8juXBCD2nrqdWU,N,5
Luis Fonsi,Échame La Culpa,spotify:track:0mlAOSILGRys2IbvyOT5VJ,N,1
MK,17,spotify:track:15DwFznkBJir7AK9PyMyRR,N,4
Rita Ora,Anywhere,spotify:track:7EI6Iki24tBHAMxtb4xQN2,N,1
Banx & Ranx,Answerphone (feat. Yxng Bane),spotify:track:0vYNMCubrGX6XHpX0KrGOe,N,1
Ella Mai,Trip,spotify:track:6CTWathupIiDs7U4InHnDA,N,1
Daddy Yankee,Dura,spotify:track:6U2NuJILEOEpW2tVCuqKHb,N,5
DJ Khaled,No Brainer,spotify:track:03nPEoQOYMuDe7KmGljpmd,N,2
Anne-Marie,2002,spotify:track:2BgEsaKNfHUdlh97KmvFyo,N,2
Bruno Mars,Finesse - Remix; feat. Cardi B,spotify:track:3Vo4wInECJQuz9BIBMOu8i,N,4
FINNEAS,Let's Fall in Love for the Night,spotify:track:46qGel7fno2yHmaMBQn7Dy,N,1
Hugh Jackman,The Greatest Show,spotify:track:55PZSFcKQxXH5BOOcDA6yI,N,4
Halsey,Bad At Love,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,N,1
Drake,I'm Upset,spotify:track:3qN5qMTKyEEmiTZD38BNTT,N,2
Camila Cabello,Never Be the Same,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,N,1
